sigmod,2020,https://dblp.uni-trier.de/db/conf/sigmod/sbd2020.html
kdd,2022,https://dblp.uni-trier.de/db/conf/kdd/kdd2022.html
kdd,2021,https://dblp.uni-trier.de/db/conf/kdd/kdd2021.html
kdd,2021,https://dblp.uni-trier.de/db/conf/kdd/cd2021.html
kdd,2021,https://dblp.uni-trier.de/db/conf/kdd/dash2021.html
kdd,2020,https://dblp.uni-trier.de/db/conf/kdd/kdd2020.html
kdd,2020,https://dblp.uni-trier.de/db/conf/kdd/nllp2020.html
kdd,2020,https://dblp.uni-trier.de/db/conf/kdd/converse2020.html
kdd,2020,https://dblp.uni-trier.de/db/conf/kdd/cd2020.html
kdd,2020,https://dblp.uni-trier.de/db/conf/kdd/dash2020.html
kdd,2020,https://dblp.uni-trier.de/db/conf/kdd/kiml2020.html
icde,2022,https://dblp.uni-trier.de/db/conf/icde/icde2022.html
icde,2022,https://dblp.uni-trier.de/db/conf/icde/icde2022w.html
icde,2021,https://dblp.uni-trier.de/db/conf/icde/icde2021.html
icde,2021,https://dblp.uni-trier.de/db/conf/icde/icde2021w.html
icde,2020,https://dblp.uni-trier.de/db/conf/icde/icde2020.html
icde,2020,https://dblp.uni-trier.de/db/conf/icde/icde2020w.html
sigir,2022,https://dblp.uni-trier.de/db/conf/sigir/sigir2022.html
sigir,2021,https://dblp.uni-trier.de/db/conf/sigir/sigir2021.html
sigir,2020,https://dblp.uni-trier.de/db/conf/sigir/sigir2020.html
sigir,2020,https://dblp.uni-trier.de/db/conf/sigir/birds2020.html
sigir,2020,https://dblp.uni-trier.de/db/series/ceurws/index.html
vldb,2022,https://dblp.uni-trier.de/db/conf/vldb/phd2022.html
vldb,2022,https://dblp.uni-trier.de/db/series/ceurws/index.html
vldb,2022,https://dblp.uni-trier.de/db/conf/vldb/cdms2022.html
vldb,2022,https://dblp.uni-trier.de/db/conf/vldb/deco2022.html
vldb,2021,https://dblp.uni-trier.de/db/conf/vldb/seadata2021.html
vldb,2021,https://dblp.uni-trier.de/db/series/ceurws/index.html
vldb,2021,https://dblp.uni-trier.de/db/conf/vldb/phd2021.html
vldb,2020,https://dblp.uni-trier.de/db/journals/pvldb/pvldb13.html
